"","gender","condtn","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","diff.att","diff.amb","diff.sinc","diff.intel","diff.fun"
"73","1","2",7,"0",-0.02,"1",22,"2",10,30,20,10,15,15,"1",8,8,8,8,8,8,8,7,2,27,"Business","2",2,3,"FunNightOut","2/Month","SVRL/Week","Entertainment",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6,0,0,0,0,0
"74","1","2",12,"0",-0.06,"0",22,"3",17,10,18,20,25,10,"0",2,4,7,3,6,2,1,2,2,28,"Business","2",1,1,"ToSayIDidIt","1/Month","SVRL/Week","Banking/Consulting",5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,20,30,10,20,10,10,8,9,8,8,8,1,1,1,1,1
"75","0","2",2,"0",-0.12,"0",23,"1",20,25,25,10,10,10,"1",6,9,9,8,9,7,7,8,2,26,"Math","2",7,8,"MeetNewPpl","1/Month","2/Week","DocMed",6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,6,1,0,0,0,0
"76","0","2",20,"0",0.47,"0",23,"1",25,15,20,20,10,10,"1",7,7,7,7,7,7,7,5,2,29,"SocScie/Psych","2",1,10,"Other","SVRL/Year","1/Week","Undecided",9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,10,40,20,20,0,10,20,10,10,20,10,30,6,10,5,9,3,0,0,1,1,0
"77","0","2",9,"0",0.63,"1",29,"2",30,15,15,20,10,10,"0",6,7,8,7,5,5,7,5,2,34,"Education","2",3,8,"MeetNewPpl","2/Month","SVRL/Week","Academic/Research",5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8,1,1,1,1,1
"78","0","2",15,"1",0.39,"1",23,"2",18.6,13.95,18.6,16.28,16.28,16.28,"1",7,5,6,7,5,4,6,5,2,31,"History","2",3,3,"SRSRelationship","1/Month","2/Week","Academic/Research",5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,5,12,20,20,20,14,14,25,15,15,15,15,15,7,9,8,9,8,0,1,1,1,1
"79","1","2",9,"1",0.63,"0",26,"4",15,20,20,20,15,10,"1",4,8,8,7,8,7,7,5,1,25,"Bio","2",2,1,"GetADate","SVRL/Year","2/Week","Academic/Research",8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,20,30,15,5,5,20,10,30,15,15,10,5,9,5,8,6,1,0,1,0,0
"80","1","2",17,"0",0.19,"0",28,"2",16.36,16.36,18.18,18.18,16.36,14.55,"0",5,5,7,5,9,4,4,7,2,29,"PoliSci","4",1,1,"FunNightOut","1/Week","2/Week","Banking/Consulting",10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,14,20,18,16,14,18,14,20,14,18,16,18,7,8,8,7,8,1,0,1,0,1
"81","0","2",19,"0",-0.2,"1",32,"2",50,0,10,30,0,10,"0",6,6,6,6,5,5,5,8,2,22,"Law","2",3,6,"FunNightOut","SVRL/Year","2/Week","Lawyer",6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,1,1,1,1,1
"82","0","2",2,"0",0.78,"0",26,"2",25,25,25,13,12,0,"0",4,10,9,7,6,4,7,6,2,22,"Engineering","4",4,1,"MeetNewPpl","2/Month","SVRL/Week","Engineer",7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,25,25,10,10,5,25,6,10,9,7,5,1,0,0,0,1
"83","1","2",5,"0",0.59,"0",22,"4",10,25,15,20,15,15,"0",8,7,9,9,8,5,7,2,2,21,"Law","2",8,2,"FunNightOut","AlmostNever","2/Week","Lawyer",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,40,5,20,10,20,5,8,8,9,9,9,0,1,1,0,0
"84","1","2",4,"0",-0.58,"1",25,"2",20,15,25,15,15,10,"0",7,7,7,7,8,7,6,6,2,27,"Business","2",8,8,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,1,1,1,0
"85","1","2",9,"1",0.24,"1",25,"2",20,15,25,15,15,10,"1",8,8,8,8,8,8,8,8,2,24,"Film","2",1,1,"GetADate","2/Month","2/Week","Entertainment",8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,30,15,15,15,15,10,50,10,10,10,10,10,7,9,8,7,8,0,0,1,0,0
"86","1","1",4,"0",0.37,"0",23,"4",10,25,20,25,5,15,"1",6,9,9,6,8,2,7,6,2,22,"Law","2",1,1,"FunNightOut","SVRL/Week","SVRL/Week","Lawyer",9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,1,1,0,1,1
"87","0","2",15,"0",0.21,"1",26,"2",18,18,18,19,13,14,"0",6,7,6,6,6,6,6,4,2,23,"SocialWork","2",8,10,"FunNightOut","1/Week","2/Week","IntlAffairs",10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,15,15,20,15,15,20,9,9,9,9,9,1,1,1,1,1
"88","0","2",4,"0",0.33,"1",23,"2",25,5,30,15,5,20,"0",5,6,6,3,4,2,3,5,2,30,"Education","2",5,7,"MeetNewPpl","SVRL/Year","SVRL/Week","Academic/Research",7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,1,1,1,1
"89","0","1",2,"0",0.66,"1",28,"2",20,20,20,10,10,20,"0",6,8,9,3,6,3,3,2,2,34,"Bio","2",6,6,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,7,10,25,20,20,5,20,20,20,15,20,10,15,7,9,7,9,4,1,0,1,0,1
"90","0","2",12,"0",0.1,"1",22,"4",20,5,25,25,5,20,"0",4,7,6,4,4,2,5,4,2,22,"Engineering","4",1,1,"MeetNewPpl","AlmostNever","1/Week","Undecided",7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,40,10,10,10,10,20,3,9,9,9,7,0,1,1,1,1
"91","0","2",2,"0",0.16,"1",28,"2",40,20,20,20,0,0,"1",8,8,7,8,7,6,7,4,2,23,"SocialWork","2",2,4,"FunNightOut","1/Month","2/Week","IntlAffairs",9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,1,0,1,0
"92","0","2",11,"0",-0.01,"1",30,"4",20,40,5,20,5,10,"1",6,5,5,5,5,4,6,4,2,27,"Education","4",5,8,"MeetNewPpl","AlmostNever","1/Week","Banking/Consulting",10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,7,15,15,25,15,15,15,50,10,10,10,10,10,7,10,7,9,10,1,1,1,1,1
"93","1","2",4,"0",0.38,"1",23,"2",16,16,16,18,18,16,"0",6,7,8,7,7,7,6,6,2,23,"Bio","2",1,1,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,3,18.6,13.95,18.6,16.28,16.28,16.28,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,0,0,0,0,0
"94","0","2",7,"1",0.33,"1",27,"2",75,5,5,5,5,5,"1",8,9,9,8,8,8,7,7,2,27,"Education","2",10,5,"GetADate","SVRL/Year","2/Week","Banking/Consulting",9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,25,20,10,20,15,10,75,1,2,20,1,1,7,9,7,6,6,0,0,0,0,0
"95","1","2",4,"0",0.1,"0",25,"2",15,18,19,19,17,12,"0",7,7,8,8,6,4,7,5,2,23,"Engineering","1",1,1,"FunNightOut","2/Month","1/Week","Banking/Consulting",10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,10,0,1,1,0,1
"96","1","2",4,"0",0.58,"0",35,"3",10,32,20,12,11,15,"0",4,8,7,4,5,3,4,2,2,30,"Business","6",8,9,"FunNightOut","1/Week","2/Week","Academic/Research",5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,20,25,25,15,5,10,20,15,20,15,15,15,7,8,8,9,6,1,1,0,1,1
"97","0","2",8,"1",-0.15,"0",22,"2",18.37,18.37,20.41,20.41,16.33,6.12,"1",7,7,7,7,7,6,6,5,2,30,"Business","1",1,1,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,14,18,16,18,18,16,18.87,15.09,15.09,18.87,15.09,16.98,8,10,10,9,10,1,1,1,1,1
"98","0","2",8,"0",-0.05,"0",20,"4",30,10,10,30,10,10,"1",8,10,10,9,10,9,9,6,2,26,"PoliSci","2",4,4,"FunNightOut","2/Month","SVRL/Week","Banking/Consulting",9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,0,0,0,0
"99","1","2",1,"0",0.32,"0",35,"2",15,20,25,15,15,10,"0",4,9,10,6,9,2,3,2,2,32,"PoliSci","6",3,1,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7,1,0,0,0,1
"100","0","2",12,"0",0.09,"0",32,"6",20,20,20,15,15,10,"1",7,6,6,7,5,5,6,6,2,25,"Engineering","3",1,3,"MeetNewPpl","2/Month","2/Week","Engineer",10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,30,5,10,30,5,20,8,10,10,8,9,1,1,1,1,1
"101","1","2",2,"0",0.64,"1",34,"4",15,20,20,15,15,15,"0",8,10,10,9,9,7,7,5,2,24,"English","4",1,1,"FunNightOut","1/Month","1/Week","Academic/Research",4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,5,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0,0,0,0,0
"102","0","2",4,"1",0.44,"0",28,"2",15.91,20.45,20.45,20.45,11.36,11.36,"1",7,7,7,6,6,5,7,8,2,28,"History","4",1,1,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,6,9.76,19.51,19.51,14.63,19.51,17.07,23.53,17.65,14.71,14.71,14.71,14.71,7,7,6,7,6,0,0,0,0,0
"103","0","2",12,"0",0.45,"1",25,"2",40,10,0,45,0,5,"1",9,1,7,5,4,3,6,4,2,29,"Education","2",1,5,"MeetNewPpl","1/Week","2/Week","Academic/Research",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,60,0,10,10,10,10,8,8,7,7,7,0,1,1,0,1
"104","0","2",15,"0",-0.46,"0",32,"2",17.24,17.24,17.24,17.24,13.79,17.24,"0",5,6,6,5,6,5,5,6,2,23,"PoliSci","4",8,5,"MeetNewPpl","2/Week","1/Week","Banking/Consulting",6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,12.82,15.38,15.38,12.82,7,9,7,9,7,1,1,1,1,1
"105","0","1",4,"0",0.69,"0",22,"4",40,10,10,10,10,20,"1",9,8,4,5,3,2,7,7,2,19,"Lang","3",5,2,"FunNightOut","1/Week","SVRL/Week","Lawyer",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,0,1,1,1,1
"106","1","1",6,"1",0.67,"0",26,"3",20,20,25,20,5,10,"1",7,7,7,6,9,7,7,6,2,25,"English","6",1,1,"SRSRelationship","2/Week","SVRL/Week","Academic/Research",7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,20,20,20,20,10,10,20,20,20,20,10,10,10,9,9,10,10,1,1,1,1,1
"107","0","2",8,"0",0.27,"0",28,"3",23,18,21,18,10,10,"0",6,8,8,6,5,6,6,6,2,22,"History","2",8,3,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,1,1,0,1,1
"108","1","2",8,"0",0.62,"0",29,"2",10,40,20,20,0,10,"0",7,8,8,7,8,6,7,4,2,27,"Bio","4",5,5,"FunNightOut","1/Week","2/Week","DocMed",9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,6,20,20,15,15,12,18,30,15,20,20,5,10,6,9,7,9,9,0,1,1,1,0
"109","0","2",10,"0",0,"0",20,"4",30,10,10,30,10,10,"0",6,10,10,8,7,10,7,5,2,27,"Engineering","3",5,7,"FunNightOut","2/Month","2/Week","Engineer",9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,0,0,0,0
"110","1","2",8,"0",-0.02,"1",26,"2",19.61,15.69,17.65,15.69,17.65,13.73,"1",9,8,10,8,10,7,9,8,2,26,"Bio","2",8,1,"ToSayIDidIt","2/Month","2/Week","Academic/Research",1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7,10,7,10,10,0,0,1,0,0
"111","1","1",6,"0",0.35,"0",20,"6",15,15,20,25,10,15,"0",2,7,6,2,5,1,2,5,2,19,"Engineering","4",4,1,"MeetNewPpl","AlmostNever","1/Week","Undecided",5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,1,1,0,0,1
"112","1","1",4,"0",0.4,"0",22,"1",15.38,19.23,19.23,17.31,17.31,11.54,"0",4,4,4,4,4,4,4,4,2,21,"Engineering","2",1,1,"MeetNewPpl","1/Week","SVRL/Week","Academic/Research",2,1,5,10,8,8,5,7,5,7,3,5,5,5,7,7,3,6,15.56,11.11,22.22,15.56,20,15.56,14.29,14.29,19.05,19.05,19.05,14.29,7,5,7,10,10,1,1,1,1,1
"113","0","2",8,"1",0.63,"0",25,"4",15,10,30,10,5,30,"1",8,10,8,8,8,7,8,5,2,34,"English","2",5,7,"MeetNewPpl","AlmostNever","2/Week","Academic/Research",1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,10,10,30,20,10,20,50,10,10,10,10,10,6,6,6,8,4,0,0,0,0,0
"114","0","2",6,"0",-0.64,"0",23,"4",15,25,20,10,10,20,"0",8,2,4,5,5,4,5,2,2,23,"English","2",8,5,"FunNightOut","SVRL/Year","1/Week","Journalism",10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9,6,20,20,20,15,10,15,30,15,20,15,5,15,8,10,8,10,8,0,1,1,1,1
"115","0","2",5,"0",0.69,"1",22,"2",25,15,25,25,5,5,"0",4,7,7,6,5,4,5,7,2,28,"SocialWork","2",1,1,"SRSRelationship","SVRL/Year","1/Week","SocialWork",2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,4,15,30,30,10,10,5,25,10,25,15,20,5,7,8,8,8,8,1,1,1,1,1
"116","0","2",9,"1",0.1,"1",25,"4",30,10,15,20,15,10,"1",9,9,8,8,7,9,9,9,2,27,"Education","4",10,10,"FunNightOut","2/Month","2/Week","Academic/Research",2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,0,1,0,0
"117","1","2",9,"0",0.6,"1",23,"2",20,20,20,15,10,15,"0",4,5,7,5,6,3,4,3,2,26,"Engineering","2",1,1,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,25,15,15,15,15,15,8,9,8,9,9,1,1,1,1,1
"118","1","2",6,"1",-0.21,"0",31,"1",14.58,16.67,20.83,18.75,16.67,12.5,"1",1,7,7,7,7,7,7,7,2,29,"PoliSci","4",1,1,"FunNightOut","1/Week","2/Week","Banking/Consulting",10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,14,20,18,16,14,18,14,20,14,18,16,18,7,8,8,7,8,1,1,1,0,1
"119","0","2",8,"1",0.56,"1",27,"2",20,15,25,15,20,5,"1",7,7,7,6,7,6,7,7,2,27,"Business","2",3,2,"FunNightOut","AlmostNever","1/Week","Academic/Research",2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,25,15,20,20,20,0,50,10,10,20,5,5,8,9,8,9,10,1,1,1,1,1
"120","0","2",9,"0",0.27,"0",23,"4",25,20,20,20,5,10,"1",7,8,8,8,7,8,8,6,2,31,"Bio","2",9,5,"MeetNewPpl","AlmostNever","1/Week","DocMed",9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,1,1,0,0
"121","0","2",2,"0",0.36,"0",26,"4",14.89,19.15,21.28,19.15,14.89,10.64,"1",8,7,4,9,4,5,8,6,2,23,"Bio","2",9,5,"FunNightOut","1/Week","SVRL/Week","Lawyer",10,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6,6,17.31,13.46,17.31,19.23,19.23,13.46,18.37,16.33,16.33,18.37,16.33,14.29,8,8,10,8,9,0,1,1,1,1
"122","0","1",8,"0",0.44,"0",27,"1",21,17,22,20,8,13,"0",6,4,5,6,4,3,5,0,2,23,"SocialWork","2",10,9,"FunNightOut","1/Week","SVRL/Week","IntlAffairs",2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,17,18,18,15,17,15,32,10,12,27,7,12,10,10,9,8,5,1,1,1,1,1
"123","0","2",14,"0",-0.24,"0",28,"1",20,18,20,17,10,15,"0",5,10,8,4,6,4,5,4,2,26,"Bio","4",3,1,"FunNightOut","AlmostNever","1/Week","DocMed",6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,1,0,0,0,1
"124","0","2",2,"0",0.49,"0",26,"4",15,30,25,20,0,10,"0",4,5,6,5,5,4,4,3,2,29,"Education","2",1,5,"MeetNewPpl","1/Week","2/Week","Academic/Research",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,60,0,10,10,10,10,8,8,7,7,7,1,1,1,1,1
"125","1","2",1,"0",0.15,"0",34,"2",20,20,20,20,10,10,"1",5,10,10,5,10,2,6,6,2,29,"Business","6",1,1,"MeetNewPpl","SVRL/Year","SVRL/Week","Banking/Consulting",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,6,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10,1,0,0,0,1
"126","1","2",12,"0",0.12,"0",21,"4",30,5,30,15,15,5,"0",3,3,5,3,5,3,5,4,2,30,"Business","2",2,2,"FunNightOut","SVRL/Year","SVRL/Week","Academic/Research",6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,1,0,1,1,1
"127","0","2",16,"0",-0.15,"0",25,"4",20,20,20,20,5,15,"1",7,7,8,8,8,7,8,6,2,30,"SocScie/Psych","2",4,8,"Other","SVRL/Year","SVRL/Week","Entertainment",4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,0,0,1,0,0
"128","0","2",6,"0",0.15,"1",30,"2",16.67,12.5,20.83,18.75,12.5,18.75,"1",9,7,9,7,6,5,7,5,2,28,"PoliSci","2",3,3,"FunNightOut","1/Month","2/Week","Academic/Research",8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,8.51,19.15,19.15,19.15,19.15,14.89,28.57,8.57,20,20,14.29,8.57,8,8,8,8,8,0,1,1,0,1
"129","0","2",4,"0",-0.07,"0",24,"4",25,26,15,10,9,15,"0",5,4,5,5,4,2,4,3,2,26,"Engineering","2",4,6,"FunNightOut","2/Month","SVRL/Week","Engineer",7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,4,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,1,1,1,1
"130","1","2",1,"0",0.67,"0",28,"2",14.55,16.36,18.18,18.18,16.36,16.36,"0",3,8,8,3,7,2,4,6,2,28,"Bio","4",2,1,"FunNightOut","1/Month","1/Week","DocMed",2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,8,1,1,0,1,1
"131","1","2",8,"0",0.06,"1",21,"4",10,20,40,10,10,10,"0",5,7,7,6,6,7,7,6,2,30,"Law","4",1,1,"MeetNewPpl","SVRL/Year","1/Month","Lawyer",5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,0,0,1,0
"132","1","2",7,"0",0.59,"0",30,"4",15,15,25,10,15,20,"0",4,6,6,5,5,4,3,2,2,29,"Film","2",6,1,"MeetNewPpl","SVRL/Year","1/Week","Entertainment",3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,3,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,0,1,1,1,1
"133","1","1",2,"0",0.15,"1",22,"2",10,10,40,10,15,15,"0",4,8,7,6,8,5,6,7,2,28,"Business","2",3,7,"MeetNewPpl","2/Month","2/Week","Banking/Consulting",7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2,6,16,25,20,12,12,15,10,25,20,10,20,15,6,9,6,9,9,1,1,1,1,0
"134","0","2",6,"0",0.58,"0",30,"2",25,20,20,20,0,15,"0",5,6,7,5,7,4,6,4,2,28,"English","4",2,2,"MeetNewPpl","2/Month","2/Week","Journalism",6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7,6,10,20,30,10,10,20,50,10,10,10,10,10,5,6,4,8,9,0,1,0,1,0
"135","0","1",7,"1",-0.47,"1",28,"2",50,0,25,10,0,15,"1",7,7,7,10,9,10,8,8,2,23,"Law","2",1,1,"FunNightOut","1/Month","SVRL/Week","Lawyer",1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,20,20,20,20,10,10,30,10,15,30,5,10,7,8,9,7,8,0,0,1,0,0
"136","1","2",18,"0",0.29,"0",22,"4",20,20,10,15,5,30,"1",7,8,8,8,7,8,8,5,2,28,"Business","2",2,3,"FunNightOut","AlmostNever","SVRL/Week","Banking/Consulting",8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,20,20,20,20,0,20,35,10,10,15,20,10,7,10,8,9,9,0,1,1,1,0
"137","1","2",3,"0",0.59,"0",23,"3",10,25,20,10,20,15,"0",9,5,9,9,9,5,7,1,2,27,"Bio","2",6,8,"MeetNewPpl","1/Month","1/Week","Academic/Research",8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9,0,0,1,0,0
"138","0","2",14,"0",0.08,"0",27,"2",30,15,20,25,5,5,"0",5,8,7,6,6,6,6,5,2,21,"Education","4",3,3,"MeetNewPpl","SVRL/Year","SVRL/Week","Academic/Research",3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,1,1,1,1
"139","0","2",16,"0",0.4,"1",27,"4",20,20,20,20,10,10,"0",3,6,5,5,3,7,5,4,2,26,"Engineering","4",8,8,"MeetNewPpl","AlmostNever","SVRL/Week","Engineer",2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,10,20,15,20,20,15,15,15,15,20,15,20,7,9,8,7,7,1,1,1,1,1
"140","1","2",2,"0",0.33,"0",24,"4",10,40,10,20,10,10,"0",7,9,10,9,9,6,7,6,2,29,"Business","6",1,1,"MeetNewPpl","SVRL/Year","SVRL/Week","Banking/Consulting",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,6,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10,0,1,1,0,0
"141","1","2",18,"0",0.21,"1",24,"2",22,17,15,15,15,16,"0",6,8,8,7,8,6,4,3,2,27,"Business","2",8,8,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,1,1,1,1,0
"142","0","2",6,"0",0.3,"0",28,"4",20,20,20,10,10,20,"0",7,7,7,7,7,5,5,5,2,30,"SocialWork","2",3,5,"MeetNewPpl","SVRL/Year","2/Month","IntlAffairs",2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,1,1,1,1
"143","0","2",16,"0",0.68,"0",32,"2",25,15,20,25,10,5,"0",6,6,6,7,8,2,5,3,2,23,"Bio","4",2,4,"MeetNewPpl","1/Month","SVRL/Week","Academic/Research",8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,5,16,16,19,17,14,18,19,13,17,19,16,16,5,4,7,8,6,0,0,0,1,0
"144","0","2",18,"1",0.44,"1",24,"2",10,20,35,20,0,15,"1",8,6,8,7,7,5,8,2,2,22,"SocScie/Psych","2",1,1,"MeetNewPpl","AlmostNever","SVRL/Week","Academic/Research",2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,40,10,10,10,10,20,7,9,9,9,4,0,0,1,1,1
"145","0","2",1,"1",0.49,"0",26,"2",12,20,20,20,16,12,"1",8,10,8,8,8,6,8,5,2,28,"History","4",1,1,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,6,9.76,19.51,19.51,14.63,19.51,17.07,23.53,17.65,14.71,14.71,14.71,14.71,7,7,6,7,6,0,0,0,0,0
"146","1","2",22,"0",0.18,"0",24,"6",50,20,10,5,10,5,"0",4,8,9,3,8,2,4,3,2,25,"Engineering","4",5,1,"MeetNewPpl","AlmostNever","2/Week","Academic/Research",10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,1,1,1,1,1
